title,content,category
"MI vs CSK Live Score IPL 2022: एमएस धोनी का विंटेज अवतार, आखिरी बॉल पर बाउंड्री जड़ दिलाई जीत, मुंबई की सातवीं हार","पूर्व कप्तान महेंद्र सिंह धोनी के धमाके के दमपर चेन्नई सुपर किंग्स (CSK) ने मुंबई इंडियंस (MI) को 3 विकेट से मात दी है. इंडियन प्रीमियर लीग (IPL) में 21 अप्रैल को हुए मुकाबले में मुंबई इंडियंस ने 155 का स्कोर बनाया, मैच आखिरी तक गया. लेकिन अंत में एमएस धोनी के धमाल ने सीएसके को जीत दिला दी. चेन्नई सुपर किंग्स को आखिरी ओवर में 17 रनों की जरूरत थी, मुंबई की ओर से जयदेव उनादकट ने ये ओवर डाला. पहली बॉल पर ही उनादकट ने प्रिटोरियस को आउट कर दिया, लेकिन एमएस धोनी का कमाल एक बार फिर देखने को मिला और अपनी टीम को उन्होंने जीत दिला दी. आखिरी ओवर का रोमांच.. 19.1 ओवर- ड्वेन प्रिटोरियस आउट 19.2 ओवर- एक रन (ड्वेन ब्रावो) 19.3 ओवर- 6 रन (एमएस धोनी) 19.4 ओवर- 4 रन (एमएस धोनी) 19.5 ओवर- 2 रन (एमएस धोनी) 19.6 ओवर- 4 रन (एमएस धोनी) चेन्नई सुपर किंग्स की पारी (156/7, 20 ओवर) चेन्नई सुपर किंग्स को उम्मीद थी कि वह इस टारगेट को आसानी से हासिल कर लेगी, लेकिन पहली ही बॉल पर ऋतुराज गायकवाड़ आउट हो गए. उनके कुछ देर बाद भी मिचेल सैंटनर चलते बने. ऐसे में सीएसके के लिए सीनियर प्लेयर रॉबिन उथप्पा ने कमान संभाली, लेकिन दूसरी छोर से लगातार विकेट गिरते गए. एक तरफ विकेट गिर रहे थे, तो दूसरी ओर टारगेट बढ़ता जा रहा है. सीएसके को आखिरी 3 ओवर में 42 रनों की जरूरत थी, ऐसे में जब एमएस धोनी क्रीज़ पर आए तो उन्होंने पहले ड्वेन प्रिटोरियस के साथ पार्टनरशिप बनाई और आखिरी तक क्रीज़ पर टिके रहे. सीएसके को आखिरी ओवर में 17 रन चाहिए थे और एमएस धोनी के रहते हुए वह बन गए. पहला विकेट- ऋतुराज गायकवाड़ 0 रन, (0/1) दूसरा विकेट- मिचेल सैंटनर 11 रन, (16/2) तीसरा विकेट- रॉबिन उथप्पा 30 रन, (66/3) चौथा विकेट- शिवम दुबे 13 रन, (88/4) पांचवां विकेट- अंबति रायडू 40 रन, (102/5) छठा विकेट- रवींद्र जडेजा 3 रन, (106/6) सातवां विकेट- ड्वेन प्रिटोरियस 22 रन, (139/7) मुंबई इंडियंस की पारी- (155/7, 20 ओवर) मुंबई इंडियंस के लिए इस मैच में शुरुआत यादगार नहीं रही. पहले ही ओवर में मुकेश चौधरी की धारदार गेंदबाज़ी के आगे मुंबई के रोहित शर्मा, ईशान किशन फेल साबित हुए और बिना खाता खोले हुए आउट हो गए. उसके बाद डेवाल्ड ब्रेविस भी आते ही चलते बने. हालांकि, मुंबई इंडियंस के लिए सूर्यकुमार यादव ने 32, डेब्यू करने वाले ऋतिक ने 25 रन बनाए. इंटरनेशनल क्रिकेट से संन्यास लेने के बाद अपना पहला आईपीएल मैच खेल रहे कायरन पोलार्ड ने शुरुआत में कुछ रंग दिखाए, लेकिन 14 रन बनाकर ही आउट हो गए. मुंबई के लिए कमाल 19 साल के तिलक वर्मा ने किया, जिन्होंने शानदार फिफ्टी जड़ी और अपनी टीम को 150 के स्कोर के पार पहुंचाया. तिलक वर्मा ने 51 रनों की पारी खेली, जिसमें 3 चौके और 2 छक्के जड़े. पहला विकेट- रोहित शर्मा 0 रन, (0/1) दूसरा विकेट- ईशान किशन 0 रन, (2/2) तीसरा विकेट- डेवाल्ड ब्रेविस 4 रन, (23/3) चौथा विकेट- सूर्यकुमार यादव 32 रन, (47/4) पांचवां विकेट- ऋतिक शौकीन 25 रन, (85/5) छठा विकेट- कायरन पोलार्ड 14 रन, (111/6) सातवां विकेट- डेनिएल सैम्स 5 रन, (120/7) लाइव स्कोर देखें... चेन्नई सुपर किंग्स की प्लेइंग-11: ऋतुराज गायकवाड़, रॉबिन उथप्पा, अंबति रायडू, शिवम दुबे, रवींद्र जडेजा (कप्तान), एमएस धोनी (विकेटकीपर), ड्वेन प्रिटोरियस, ड्वेन ब्रावो, मिचेल सैंटनर, महीश तिक्षाणा, मुकेश चौधरी मुंबई इंडियंस की प्लेइंग-11: रोहित शर्मा (कप्तान), ईशान किशन (विकेटकीपर), डेवाल्ड ब्रेविस, सूर्यकुमार यादव, तिलक वर्मा, कायरन पोलार्ड, डेनिएल सैम्स, ऋतिक शौकीन, रिले मेरेडिथ, जयदेव उनादकट, जसप्रीत बुमराह",sport
"Wimbledon: यूक्रेन पर हमले के बाद रूस को एक और झटका, विम्बलडन से बैन हुए सभी खिलाड़ी","Russian Players Banned from Wimbledon: रूस और यूक्रेन (Russia-Ukraine War) के बीच पिछले दो महीने से घमासान युद्द चल रहा है. रूस की सेना ने यूक्रेन में घुसकर हमले किए जिससे पूरे देश में बवाल मचा हुआ है. रूस को यूक्रेन (Ukraine) पर हमला करने के बाद से दुनियाभर के देशों ने काफी सारे झटके दिए हैं. इसी बीच खेल जगत से भी रूस के खिलाड़ियों के लिए एक बुरी खबर सामने आई है. विम्बलडन से बैन हुए रूसी खिलाड़ी यूक्रेन पर हमला करने के चलते रूस और बेलारूस के टेनिस खिलाड़ियों को इस साल विम्बलडन (Wimbledon) में खेलने की अनुमति नहीं दी जाएगी. ऑल इंग्लैंड क्लब ने बुधवार को यह घोषणा की. इस प्रतिबंध के कारण कई बड़े खिलाड़ी विम्बलडन में नहीं खेल पाएंगे जिसमें मौजूदा यूएस ओपन चैंपियन दानिल मेदवेदेव भी शामिल होंगे. कई खिलाड़ियों को झटका मेदवेदेव हाल में एटीपी रैंकिंग में शीर्ष पर पहुंचे थे और फिलहाल दूसरे नंबर पर हैं. उनके अलावा पुरुषों की रैंकिंग में आठवें नंबर के खिलाड़ी आंद्रे रूबलेव और महिलाओं में आर्यना सबालेंका, विक्टोरिया अजारेंका और अनास्तासिया पावलुचेंकोवा शामिल हैं. ये सभी खिलाड़ी 27 जून से शुरू हो रहे विम्बलडन में हिस्सा नहीं ले पाएंगे. यूक्रेन पर हमले के चलते रूस के खिलाड़ियों को कई खेलों में प्रतियोगिताओं में हिस्सा लेने से प्रतिबंधित कर दिया गया है. इस युद्ध में बेलारूस ने रूस की मदद की है.",sport
"IPL 2022 DC vs PBKS: दिल्ली कैपिटल्स की धमाकेदार जीत, ड्रेसिंग रूम में डेविड वॉर्नर ने सबसे पूछा- How'S The Josh","IPL 2022 DC vs PBKS: दिल्ली कैपिटल्स ने बुधवार को पंजाब किंग्स के खिलाफ 11 ओवर से पहले ही मैच निपटा दिया और नौ विकेट से शानदार जीत दर्ज की। दिल्ली कैपिटल्स की यह जीत कई मायनों में बहुत खास है क्योंकि पिछले कुछ दिनों से टीम के खिलाड़ियों के बीच डर का माहौल था। मिचेल मार्श और टिम साइफर्ट इस मैच से पहले कोविड पॉजिटिव पाए गए थे। एक समय ऐसा लग रहा था कि यह मैच हो भी पाएगा या नहीं? पिछले चार-पांच दिनों से दिल्ली कैपिटल्स के खिलाड़ी लगातार कोविड टेस्ट करा रहे थे और आइसोलेशन में ही थे, ऐसे में टीम बिना ट्रेनिंग के इस मैच में खेलने उतरी थी। मैच के बाद ड्रेसिंग रूम का माहौल डेविड वॉर्नर ने शानदार कर डाला। मैच के बाद वॉर्नर ने ड्रेसिंग रूम में अपना बॉलीवुड प्रेम दिखाया और सभी से पूछा How'S The Josh... वॉर्नर का बॉलीवुड और साउथ इंडियन फिल्मों से प्रेम किसी से छुपा नहीं है। मैच खत्म होते ही उन्होंने जहां जीत का जश्न 'पुष्पा' फिल्म के झुकेगा नहीं... वाले सिग्नेचर पोज से मनाया, तो वहीं ड्रेसिंग रूम में फिल्म उरी के How'S The Josh... डायलॉग से सभी खिलाड़ियों में जोश भर दिया।",sport
"IPL 2022: चित चैम्पियंस-फेल हीरो, क्यों फेल हो रहा IPL? हर्ष गोयनका ने गिनाए कारण","इंडियन प्रीमियर लीग (IPL) 2022 के 30 से ज्यादा मैच हो चुके हैं और लेकिन इस बार टूर्नामेंट में पहले जैसा जोश नहीं रहा है. आईपीएल के शुरुआती हफ्तों में टीवी रेटिंग्स काफी गिरी है, लगातार इसमें गिरावट देखने को मिल रही है. इस बीच हर्ष गोयनका ने बताया है कि आखिर इस बार आईपीएल फेल साबित क्यों हो रहा है, उन्होंने ट्वीट कर कई कारण गिनाए हैं. हर्ष गोयनका ने अपने ट्वीट में पांच बड़े कारण गिनाए हैं, जो इस प्रकार हैं...  • लोगों की फेवरेट टीम मुंबई इंडियंस, चेन्नई सुपर किंग्स का बुरा प्रदर्शन • विराट कोहली, रोहित शर्मा, एमएस धोनी जैसे हीरो का फेल होना • मैचों की ज्यादा संख्या भी थकान का कारण बन रही है • अधिकतर मैच मुंबई क्षेत्र में हो रहे हैं, जहां फैन्स का एंगेजमेंट काफी कम है. • दो साल से लोग टीवी देख रहे हैं, ऐसे में अब लोग बाहर जाना चाहते हैं. आईपीएल 2022 में स्टार्स एमएस धोनी: 6 मैच, 5 पारी, 92 रन रोहित शर्मा: 6 मैच, 6 पारी, 114 रन विराट कोहली: 7 मैच, 7 पारी, 119 रन  आपको बता दें कि हर्ष गोयनका RPSG ग्रुप के चेयरमैन संजीव गोयनका के भाई हैं. RPSG ग्रुप ने इस बार आईपीएल में लखनऊ सुपर जायंट्स टीम को खरीदा है, जो आईपीएल इतिहास की सबसे महंगी टीम है. लखनऊ सुपर जायंट्स को 7090 करोड़ रुपये में खरीदा गया था.  अगर आईपीएल की बात करें तो शुरुआती दो हफ्तों में इस टूर्नामेंट की टीवी रेटिंग्स में 30 फीसदी से ज्यादा की गिरावट दर्ज की गई थी. जिसके बाद ब्रॉडकास्टर्स और बीसीसीआई की चिंताएं बढ़ी थीं. बोर्ड के सूत्रों की ओर से बयान भी दिया गया था कि जैसे-जैसे टूर्नामेंट आगे बढ़ेगा, उन्हें उम्मीद है कि रेटिंग्स में भी बढ़ोतरी होंगी.",sport
"IPL 2022 DC vs PBKS: मैच के बाद कोविड मामलों को लेकर खुलकर बोले दिल्ली कैपिटल्स के कप्तान ऋषभ पंत, बताया कैसा था माहौल","दिल्ली कैपिटल्स (Delhi Capitals) के कप्तान ऋषभ पंत (Rishabh Pant) ने बुधवार को पंजाब किंग्स (Punjab Kings) पर जीत दर्ज करने के बाद कहा कि इंडियन प्रीमियर लीग (आईपीएल) 2022 के इस मैच के शुरू होने से पहले कोविड-19 मामला सामने आने से काफी अनिश्चितता बनी हुई थी कि यह खेला जाएगा या नहीं। पंत ने अपने तीनों स्पिनरों के प्रदर्शन की तारीफ की जिनकी बदौलत टीम पंजाब किंग्स को 115 रन के स्कोर पर समेटने में सफल रही। साथ ही उन्होंने सलामी बल्लेबाज डेविड वॉर्नर (नॉटआउट 60) और पृथ्वी शॉ के प्रदर्शन की भी तारीफ की, जिनकी मदद से टीम ने 10.3 ओवर में नौ विकेट की आसान जीत दर्ज की। दिल्ली कैपिटल्स ने पंजाब को हराकर दर्ज की लगातार तीसरी जीत दिल्ली कैपिटल्स के टिम सिफर्ट को सुबह हुई कोविड-19 टेस्ट में पॉजिटिव पाया गया था, जिसके कारण मैच के होने को लेकर संदेह बना हुआ था। पंत ने मैच के बाद कहा, 'कोविड को लेकर काफी संदेह बना हुआ था। खिलाड़ी भी संदेह में थे। हम थोड़े नर्वस भी थे क्योंकि बात चल रही थी कि इसे रद्द भी किया जा सकता है। लेकिन हमने बतौर टीम बात की और पूरा ध्यान मैच पर लगाया।' LSG के खिलाफ फिर से 'कैप्टन' बने विराट कोहली, फैन्स का दिल हुआ खुश वॉर्नर के अर्धशतक और शॉ (41) के साथ पहले विकेट के लिये 83 की साझेदारी से टीम ने आसानी से यह छोटा सा लक्ष्य हासिल कर लिया। उन्होंने वॉर्नर और शॉ के बारे में कहा, 'ज्यादातर मैं उन्हें खुलकर खेलने देता हूं क्योंकि वे अपनी भूमिकाएं जानते हैं।' पंत ने गेंदबाजों के बारे में कहा, 'पिच से स्पिनरों को मदद मिल रही थी और हमारे तीनों स्पिनरों ने शानदार गेंदबाजी की।' For Hindustan : हिन्दुस्तान ई-समाचार पत्र के लिए क्लिक करें epaper.livehindustan.com",sport
"IPL 2022: विराट कोहली ने दिया KL राहुल के आउट होने पर ऐसा रिएक्शन, अथिया शेट्टी का भी टूट गया दिल, देखें VIDEO","क्रिकेट न्यूज डेस्क।। आईपीएल के 15वें सीजन का 31वां मैच आरसीबी और लखनऊ के बीच खेला गया। मैच शानदार रहा। विराट कोहली भले ही बल्ले से न दौड़ पाएं, लेकिन मैदान पर अपनी फील्डिंग से वह काफी योगदान दे रहे हैं. विराट कोहली फील्डिंग करते हुए मैदान पर काफी मूवमेंट करते नजर आते हैं। यह एक विकेट गिरने के बाद जश्न मनाने जैसा है। लखनऊ के कप्तान केएल राहुल के आउट होने के बाद कुछ ऐसा ही हुआ। विराट कोहली ने आक्रामक अंदाज में दी शानदार विदाई यह घटना लखनऊ सुपर जायंट्स की पारी के दौरान हुई। जब 8वां ओवर करने के लिए तेज गेंदबाज हर्षल पटेल मैदान पर आए। बल्लेबाज केएल राहुल गेंद से पूरी तरह चूक गए। गेंद उनके बल्ले से लगकर सीधे विकेटकीपर दिनेश कार्तिक के दस्तानों में जा लगी। जिसके बाद खिलाड़ियों ने अपील की। ऑनफील्ड अंपायर ने आरसीबी खिलाड़ियों की अपील खारिज कर दी। हर्शेल पटेल के बयान के तुरंत बाद फाफ डु प्लेसिस ने रिव्यू लिया। इसके बाद पूरा वाकया रिप्ले में देखने को मिला। जिसमें गेंद राहुल के बल्ले को थोड़ा छू गई। जिसके बाद फील्ड अंपायर ने अपना फैसला पलट दिया और केएल राहुल आउट हो गए। जिसके बाद क्षेत्र में शांति छा गई। केएल राहुल के आउट होने के बाद स्टैंड पर बैठी अथिया शेट्टी भी उदास नजर आईं, लेकिन इसी बीच विराट कोहली के अनोखे सेलिब्रेशन का वीडियो सोशल मीडिया पर वायरल हो गया. कोहली के फैंस उनके रिएक्शन को खूब पसंद कर रहे हैं. लखनऊ पर आरसीबी का भारी फाफ डु प्लेसिस की कप्तानी में आरसीबी ने लखनऊ को 18 रन से हराया। मैच में लखनऊ की ओर से खराब बल्लेबाजी देखने को मिली। क्रुणाल पांड्या 42 और केएल राहुल 30 रन। इसके अलावा कोई और बल्लेबाज बड़ी पारी नहीं खेल पाया है। वहीं आरसीबी की ओर से फाफ डु प्लेसिस ने 96 रनों की शानदार पारी खेली. जिसके लिए उन्हें MOM का अवॉर्ड भी दिया गया था. आरसीबी 7 मैचों में 5 जीत के साथ अंक तालिका में दूसरे स्थान पर है जबकि केएल राहुल की टीम लखनऊ 7 मैचों में 4 जीत के साथ चौथे स्थान पर है।",sport
"IPL 2022 Purple Cap: युजवेंद्र चहल के पीछे-पीछे उनके दोस्त कुलदीप यादव, भारतीय गेंदबाजों का दबदबा जारी","इंडियन प्रीमियर लीग का पिछला सीजन भारतीय गेंदबाजों के लिहाज से बेहद शानदार रहा था और उसी रास्ते पर आईपीएल 2022 (IPL 2022) सीजन भी चलता हुआ दिख रहा है. टूर्नामेंट के लीग स्टेज के 32 मैच गुजर जाने के बाद इसके शीर्ष स्थानों पर अभी भी भारतीय गेंदबाजों का कब्जा है. खास तौर ‘कुल-चा’ की जोड़ी यानी कुलदीप यादव और युजवेंद्र चहल (Kuldeep Yadav and Yuzvendra Chahal) की जोड़ी अपना कहर बरपा रही है. वैसे तो दोनों इस टूर्नामेंट में एक जोड़ी में नहीं हैं और अलग-अलग टीमों से खेल रहे हैं, लेकिन पिच पर दोनों का जलवा लगातार दिख रहा है. चहल तो पर्पल कैप (IPL Purple Cap) की रेस में सबसे काफी आगे हैं ही, अब पंजाब किंग्स के खिलाफ एक और बेहतरीन प्रदर्शन के बाद दिल्ली कैपिटल्स के कुलदीप दूसरे नंबर पर आ गए हैं. बुधवार को दिल्ली ने पंजाब को 9 विकेट से हराया और इसमें बड़ी भूमिका निभाने वालों में से एक थे कुलदीप यादव. बाएं हाथ के इस प्रतिभाशाली स्पिनर ने इस सीजन में अपनी शानदार फॉर्म जारी रखते हुए एक और सफल स्पैल डाला, जिसमें उन्होंने 4 ओवरों में सिर्फ 24 रन खर्च किए और 2 विकेट अपने नाम किए. उनके दोनों विकेट एक ही ओवर में आए और दोनों बल्लेबाजों को उन्होंने बोल्ड किया. उनके इस प्रदर्शन और अन्य गेंदबाजों के भी दमदार सहयोग के चलते दिल्ली ने पंजाब को सिर्फ 115 रन पर समेट कर आसानी से मुकाबला जीत लिया. कुलदीप ने हथियाया दूसरा स्थान पंजाब के खिलाफ अपने इस प्रदर्शन के बाद कुलदीप पर्पल कैप की दौड़ में दूसरे स्थान पर पहुंच गए हैं. उनके नाम अब 6 पारियों में 13 विकेट हो गए हैं और उन्होंने इस मामले में सनराइजर्स हैदराबाद के टी नटराजन को पीछे छोड़ा है, जिनके 12 विकेट है. चहल 6 पारियों में सबसे ज्यादा 17 विकेट के साथ अभी भी नंबर एक हैं. वहीं चौथे नंबर पर लखनऊ सुपर जायंट्स के तेज गेंदबाज आवेश खान हैं, जिन्होंने 11 विकेट अपने नाम किए हैं. विकेटों में पिछड़े उमेश वैसे कुछ वक्त पहले तक इस रेस में सबसे आगे चल रहे कोलकाता नाइट राइडर्स के तेज गेंदबाज उमेश यादव अपनी टीम की तरह ही पिछड़ते जा रहे हैं. उमेश पिछले दो मैचों में एक भी विकेट हासिल नहीं कर सके हैं और 10 विकेट पर ही अटके हैं. हालांकि, एक मामले में वह अभी भी सबसे आगे हैं और ये है सबसे ज्यादा डॉट बॉल्स. उमेश ने अभी तक 7 पारियों में 28 ओवरों की गेंदबाजी की है, जिसमें 83 गेंदों पर उन्होंने एक भी रन नहीं दिया है.",sport
महिला विश्व चैंपियनशिप : भारतीय मुक्केबाजों का दल शिविर के लिए इस्तांबुल रवाना,"ओलंपिक कांस्य पदक विजेता लवलीना बोरगोहेन सहित अगले महीने महिला विश्व चैंपियनशिप में हिस्सा लेने वाला भारतीय मुक्केबाजी दल इस्तांबुल में होने वाली प्रतियोगिता से पहले इसी शहर में 15 दिवसीय शिविर के लिए गुरुवार तड़के रवाना होगा।  कोविड-19 महामारी के कारण पिछले साल दिसम्बर में स्थगित की गई विश्व चैंपियनशिप अंतरराष्ट्रीय मुक्केबाजी संघ (आईबीए) के संशोधित कार्यक्रम के अनुसार तुर्की के शहर में छह से 21 मई तक होगी। महिला मुख्य कोच भास्कर भट ने बताया, 'हमने साइ (भारतीय खेल प्राधिकरण) से आग्रह किया था कि विश्व चैंपियनिशप से पहले 15 दिवसीय शिविर को स्वीकृति दी जाए जिससे कि खिलाड़ी प्रतियोगिता से पहले हालात से सामंजस्य बैठा सकें।' उन्होंने कहा, 'इस्तांबुल में शिविर से मुक्केबाजों को अन्य देशों के प्रतिभागी मुक्केबाजों के साथ ट्रेनिंग और मुकाबले करने का मौका मिलेगा।' विश्व चैंपियनशिप भारतीय महिला मुक्केबाजों के लिए साल की पहली बड़ी प्रतियोगिता है। इसी साल जुलाई-अगस्त में बर्मिंघम कॉमनवेल्थ गेम्स और सितम्बर में हांगझोउ एशियाई खेलों का भी आयोजन होना है जिसे यह साल काफी व्यस्त है। भारतीय टीम - नीतू (48 किग्रा), अनामिका (50 किग्रा), निकहत जरीन (52 किग्रा), शिक्षा (54 किग्रा), मनीषा (57 किग्रा), जैस्मिन (60 किग्रा), परवीन (63.5 किग्रा), अंकुशिता बोरो (66 किग्रा), लवलीना बोरगोहेन (70 किग्रा), स्वीटी बूरा (75 किग्रा), पूजा रानी (81 किग्रा) और नंदिनी (प्लस 81 किग्रा)",sport
प्रवेश के लिए चयन ट्रायल की तिथि तय,"जागरण संवाददाता, ज्ञानपुर : स्पो‌र्ट्स कालेज लखनऊ, गोरखपुर व सैफई में 2022-23 के लिए कक्षा छह में प्रवेश के लिए विभिन्न खेलों के चयन-ट्रायल की तिथि तय कर दी गई है। जिला क्रीड़ाधिकारी सिराजुद्दीन ने बताया कि वालीबाल, बैडमिटन (बालक-बालिका), क्रिकेट, फुटबाल, (बालक) व जूडो (बालिका) का ट्रायल 13 मई को होगा। एथलेटिक्स, कबड्डी एवं तैराकी (बालक वर्ग) व हाकी, जिम्नास्टिक, कुश्ती (बालक-बालिका) का चयन-ट्रायल 14 मई को है। चयन-ट्रायल राजकीय पालीटेक्निक कालेज मीरजापुर के मैदान में होगा। प्रवेश के लिए चार अप्रैल 2022 को नौ से 12 वर्ष के मध्य आयु वर्ग वाले बच्चे आवेदन कर प्रतिभाग कर सकते हैं।",sport
विविध गतिविधियां: खुशी यादव का स्कूल में हुआ सम्मान,"संस, फरुखनगर: सोनीपत के खरखोदा में दीनबंधु सर छोटू राम रेसलिग अकादमी में नौ से दस अप्रैल को आयोजित राज्य स्तरीय कुश्ती प्रतियोगिता में गुरु द्रोणाचार्य स्कूल भांगरोला की छात्रा खुशी यादव ने पदक जीतकर क्षेत्र का नाम रोशन किया है। बृहस्पतिवार को स्कूल पहुंचने पर खुशी यादव का फूलमाला पहनाकर स्वागत किया गया। खुशी ने अंडर-17 में लड़कियों की ग्रीको रोमन स्पर्धा में 57 किलोभार वर्ग में स्वर्ण पदक जीता है। स्कूल के चेयरमैन जेपी यादव ने खुशी को बधाई देते हुए इसी प्रकार आगे बढ़ते रहने के लिए प्रेरित किया। इस अवसर पर स्कूल के प्रधानाचार्य जोगिदर यादव, नवीन कुमार, श्रीभगवान यादव, कोच सतीश, धर्मेंद्र कुमार, नंददिता, पहलवान मनीष यादव, पहलवान महाबीर यादव समेत अन्य विद्यार्थी और स्टाफ मौजूद रहे। हरियाणा टीम का चयन ट्रायल 30 को जागरण संवाददाता, गुरुग्राम: तमिलनाडु में खेली जाने वाली 12वीं जूनियर राष्ट्रीय लड़कों की हाकी प्रतियोगिता के लिए हरियाणा टीम का चयन 30 अप्रैल को हिसार में किया जाएगा। इसके लिए प्रदेशभर के खिलाड़ियों का ट्रायल लिया जाएगा। हरियाणा हाकी एसोसिएशन के उपाध्यक्ष सुनील मलिक का कहा है कि सभी खिलाड़ियों को ट्रायल के लिए हिसार के गांव डाबड़ा में सुबह 10 बजे पहुंचना होगा। उन्होंने कहा कि 18 मई से प्रतियोगिता तमिलनाडु में खेली जाएगी। टीम के चयन के बाद प्रशिक्षण शिविर लगाया जाएगा ताकि हरियाणा टीम सीनियर टीम की तरफ स्वर्ण पदक हासिल कर सके। विश्व कप खेलने जर्मनी जाएंगी पलक और वर्षा जागरण संवाददाता, गुरुग्राम: आठ से बीस मई तक जर्मनी में खेली जाने वाली विश्व कप प्रतियोगिता में गुरुग्राम की दो खिलाड़ी भाग लेंगी। गुरुग्राम की पलक और वर्षा सिंह इस प्रतियोगिता में देश की तरफ से खेलेंगी। पलक ने राष्ट्रीय और वर्षा ने अखिल भारतीय विश्वविद्यालय शूटिग प्रतियोगिता में पदक जीते थे। उनके उत्कृष्ट प्रदर्शन की बदौलत ही भारतीय टीम में उन्हें स्थान मिला है। प्रशिक्षक अमर सिंह ने कहा कि जर्मनी के लिए अच्छी तैयारी चल रही है।",sport
दो दिवसीय शतरंज टूर्नामेंट 23 को,"संवाद सहयोगी, धारूहेड़ा: राजपुरा रोड स्थित मैकविजन अविराज व‌र्ल्ड स्कूल में जिलास्तरीय शतरंज प्रतियोगिता का आयोजन किया जाएगा। इसमें 11, 15 और 19 वर्ष आयु वर्ग के प्रतिभागी हिस्सा लेंगे। आयोजन के मुख्य संयोजक अक्षय कुमार ने बताया कि इस टूर्नामेंट में हरियाणा सहित अन्य राज्यों से भी प्रतिभागी हिस्सा लेंगे। इसमें लड़कों और लड़कियों की अलग आयु वर्ग में करीब 200 प्रतिभागियों के हिस्सा लेने की संभावना है। उन्होंने बताया कि प्रोमिनेंट चेस अकादमी और एमजर्स चेस अकादमी के संयुक्त तत्वावधान में आयोजित होने वाले टूर्नामेंट के विजेता के लड़कों के विजेता को 3100 रुपये और ट्राफी प्रदान किया जाएगा। इसी प्रकार द्वितीय स्थान प्राप्त करने वालों को 1500 रुपये नकद और ट्राफी, तृतीय स्थान प्राप्तकर्ता को 1100 रुपये नकद और ट्राफी, चतुर्थ स्थान प्राप्त करने वालों को 800 रुपये और मेडल तथा पांचवे स्थान पर रहने वाले को 500 रुपये और मेडल प्रदान किया जाएगा। इसके अलावा श्रेष्ठ स्कूल, श्रेष्ठ खिलाड़ी, यंगेस्ट प्लेयर, श्रेष्ठ जिला, श्रेष्ठ आयोजक का खिताब प्रदान किया जाएगा। इसी प्रकार लड़कियों को श्रेष्ठ तीन स्थान प्राप्त करने वालों को ट्राफी और मेडल से सम्मानित किया जाएगा।",sport
